purchaseDate,pointsEarned,bonusPointsEarnedReason,userId,rewardsReceiptItemList,finishedDate,modifyDate,purchasedItemCount,_id,createDate,bonusPointsEarned,pointsAwardedDate,rewardsReceiptStatus,totalSpent,dateScanned
2021-01-31 19:28:46,5.0,All-receipts receipt bonus,60189c74c8b50e11d8454eff,"[{'barcode': '4011', 'description': 'ITEM NOT FOUND', 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'quantityPurchased': 1, 'receiptid': '60189cbe0a720f05f4000062'}, {'barcode': '028400642255', 'description': 'DORITOS TORTILLA CHIP SPICY SWEET CHILI REDUCED FAT BAG 1 OZ', 'finalPrice': '10.00', 'itemPrice': '10.00', 'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '2', 'pointsNotAwardedReason': 'Action not allowed for user and CPG', 'pointsPayerId': '5332f5fbe4b03c9a25efd0ba', 'preventTargetGapPoints': True, 'quantityPurchased': 1, 'rewardsGroup': 'DORITOS SPICY SWEET CHILI SINGLE SERVE', 'rewardsProductPartnerId': '5332f5fbe4b03c9a25efd0ba', 'userFlaggedBarcode': '028400642255', 'userFlaggedDescription': 'DORITOS TORTILLA CHIP SPICY SWEET CHILI REDUCED FAT BAG 1 OZ', 'userFlaggedNewItem': True, 'userFlaggedPrice': '10.00', 'userFlaggedQuantity': 1, 'receiptid': '60189cbe0a720f05f4000062'}]",2021-02-01 19:28:48,2021-02-01 19:28:52,2,60189cbe0a720f05f4000062,2021-02-01 19:28:46,5,2021-02-01 19:28:47,FINISHED,11.00,2021-02-01 19:28:46
2020-11-15 15:00:24,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",5fb2da582357ec11d4ecc403,"[{'barcode': '075925306254', 'competitiveProduct': True, 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'quantityPurchased': 1, 'rewardsGroup': 'KRAFT NATURAL CHEESE - SHREDDED', 'rewardsProductPartnerId': '559c2234e4b06aca36af13c6', 'receiptid': '5fb2da580a7214ad89000114'}, {'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '2', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '034100573065', 'userFlaggedDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'userFlaggedNewItem': True, 'userFlaggedPrice': '29.00', 'userFlaggedQuantity': 1, 'receiptid': '5fb2da580a7214ad89000114'}, {'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '3', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '034100573065', 'userFlaggedDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'userFlaggedNewItem': True, 'userFlaggedPrice': '29.00', 'userFlaggedQuantity': 1, 'receiptid': '5fb2da580a7214ad89000114'}, {'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '4', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '034100573065', 'userFlaggedDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'userFlaggedNewItem': True, 'userFlaggedPrice': '29.00', 'userFlaggedQuantity': 1, 'receiptid': '5fb2da580a7214ad89000114'}, {'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '5', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '034100573065', 'userFlaggedDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'userFlaggedNewItem': True, 'userFlaggedPrice': '29.00', 'userFlaggedQuantity': 1, 'receiptid': '5fb2da580a7214ad89000114'}, {'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '6', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '034100573065', 'userFlaggedDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'userFlaggedNewItem': True, 'userFlaggedPrice': '29.00', 'userFlaggedQuantity': 1, 'receiptid': '5fb2da580a7214ad89000114'}, {'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '7', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '034100573065', 'userFlaggedDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'userFlaggedNewItem': True, 'userFlaggedPrice': '29.00', 'userFlaggedQuantity': 1, 'receiptid': '5fb2da580a7214ad89000114'}, {'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '8', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '034100573065', 'userFlaggedDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'userFlaggedNewItem': True, 'userFlaggedPrice': '29.00', 'userFlaggedQuantity': 1, 'receiptid': '5fb2da580a7214ad89000114'}, {'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '9', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '034100573065', 'userFlaggedDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'userFlaggedNewItem': True, 'userFlaggedPrice': '29.00', 'userFlaggedQuantity': 1, 'receiptid': '5fb2da580a7214ad89000114'}, {'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '10', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '034100573065', 'userFlaggedDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'userFlaggedNewItem': True, 'userFlaggedPrice': '29.00', 'userFlaggedQuantity': 1, 'receiptid': '5fb2da580a7214ad89000114'}, {'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '11', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '034100573065', 'userFlaggedDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'userFlaggedNewItem': True, 'userFlaggedPrice': '29.00', 'userFlaggedQuantity': 1, 'receiptid': '5fb2da580a7214ad89000114'}]",,2021-02-01 19:28:24,11,5fb2da580a7214ad89000114,2020-11-16 15:00:24,750,2020-11-16 15:00:24,REJECTED,1.00,2020-11-16 15:00:24
,,,5fc961c3b8cfca11a077dd33,,,2021-02-03 14:02:43.841000,,601af3530a720f05f4000212,2021-02-03 14:02:43.841000,,,SUBMITTED,,2021-02-03 14:02:43.841000
,,,5fc961c3b8cfca11a077dd33,,,2021-02-03 09:58:10.767000,,601aba020a7214ad280001d1,2021-02-03 09:58:10.767000,,,SUBMITTED,,2021-02-03 09:58:10.767000
,,,5fc961c3b8cfca11a077dd33,,,2021-02-03 04:27:41.754000,,601a6c8d0a720f05f40001c4,2021-02-03 04:27:41.754000,,,SUBMITTED,,2021-02-03 04:27:41.754000
,,,5fc961c3b8cfca11a077dd33,,,2021-02-03 03:07:42.825000,,601a59ce0a7214ad2800019b,2021-02-03 03:07:42.825000,,,SUBMITTED,,2021-02-03 03:07:42.825000
,,,5fc961c3b8cfca11a077dd33,,,2021-02-02 23:17:42.294000,,601a23e60a7214ad28000187,2021-02-02 23:17:42.294000,,,SUBMITTED,,2021-02-02 23:17:42.294000
,,,5fc961c3b8cfca11a077dd33,,,2021-02-03 09:12:43.351000,,601aaf5b0a720f05f40001dd,2021-02-03 09:12:43.351000,,,SUBMITTED,,2021-02-03 09:12:43.351000
,,,5fc961c3b8cfca11a077dd33,,,2021-02-03 15:47:44.167000,,601b0bf00a720f05f400021b,2021-02-03 15:47:44.167000,,,SUBMITTED,,2021-02-03 15:47:44.167000
,,,5fc961c3b8cfca11a077dd33,,,2021-02-03 00:02:43.255000,,601a2e730a720f05f40001a9,2021-02-03 00:02:43.255000,,,SUBMITTED,,2021-02-03 00:02:43.255000
,,,5fc961c3b8cfca11a077dd33,,,2021-02-03 07:12:41.375000,,601a93390a720f05f40001d5,2021-02-03 07:12:41.375000,,,SUBMITTED,,2021-02-03 07:12:41.375000
,,,542ace60e4b0b3d724922499,,,2021-02-03 12:04:40.500000,,601b2c090a7214ad2800021a,2021-02-03 12:04:40.500000,,,SUBMITTED,,2021-02-03 12:04:40.500000
,,,5fc961c3b8cfca11a077dd33,,,2021-02-03 12:17:42.778000,,601adab60a720f05f4000207,2021-02-03 12:17:42.778000,,,SUBMITTED,,2021-02-03 12:17:42.778000
,,,5fc961c3b8cfca11a077dd33,,,2021-02-03 01:52:41.791000,,601a48390a720f05f40001b6,2021-02-03 01:52:41.791000,,,SUBMITTED,,2021-02-03 01:52:41.791000
,,,5fc961c3b8cfca11a077dd33,,,2021-02-03 05:02:42.354000,,601a74c20a720f05f40001c8,2021-02-03 05:02:42.354000,,,SUBMITTED,,2021-02-03 05:02:42.354000
2021-01-31 01:00:00,500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",601aaebde409201029849b3c,"[{'barcode': '043000080443', 'competitiveProduct': True, 'finalPrice': '5', 'itemPrice': '5', 'partnerItemId': '1', 'quantityPurchased': 1, 'rewardsGroup': 'SWISS MISS CAFÉ', 'rewardsProductPartnerId': '5e825d64f221c312e698a62a', 'receiptid': '601aaf580a7214ad280001ca'}, {'barcode': '043000080443', 'competitiveProduct': True, 'finalPrice': '5', 'itemPrice': '5', 'partnerItemId': '2', 'quantityPurchased': 1, 'rewardsGroup': 'SWISS MISS CAFÉ', 'rewardsProductPartnerId': '5e825d64f221c312e698a62a', 'receiptid': '601aaf580a7214ad280001ca'}, {'barcode': '043000080443', 'competitiveProduct': True, 'finalPrice': '5', 'itemPrice': '5', 'partnerItemId': '3', 'quantityPurchased': 1, 'rewardsGroup': 'SWISS MISS CAFÉ', 'rewardsProductPartnerId': '5e825d64f221c312e698a62a', 'receiptid': '601aaf580a7214ad280001ca'}, {'barcode': '043000080443', 'competitiveProduct': True, 'finalPrice': '5', 'itemPrice': '5', 'partnerItemId': '4', 'quantityPurchased': 1, 'rewardsGroup': 'SWISS MISS CAFÉ', 'rewardsProductPartnerId': '5e825d64f221c312e698a62a', 'receiptid': '601aaf580a7214ad280001ca'}, {'barcode': '043000080443', 'competitiveProduct': True, 'finalPrice': '5', 'itemPrice': '5', 'partnerItemId': '5', 'quantityPurchased': 1, 'rewardsGroup': 'SWISS MISS CAFÉ', 'rewardsProductPartnerId': '5e825d64f221c312e698a62a', 'receiptid': '601aaf580a7214ad280001ca'}]",2021-02-03 09:12:40,2021-02-03 09:12:40,5,601aaf580a7214ad280001ca,2021-02-03 09:12:40,500,2021-02-03 09:12:40,FINISHED,25.00,2021-02-03 09:12:40
2021-02-03 09:13:14,25.0,COMPLETE_NONPARTNER_RECEIPT,601aaebde409201029849b3c,"[{'barcode': '013000009263', 'competitiveProduct': True, 'finalPrice': '9.99', 'itemPrice': '9.99', 'partnerItemId': '1', 'quantityPurchased': 1, 'rewardsGroup': 'GULDENS MUSTARD', 'rewardsProductPartnerId': '5e825d64f221c312e698a62a', 'receiptid': '601aaf7a0a720f05f40001e8'}]",2021-02-03 09:13:15,2021-02-03 09:13:15,1,601aaf7a0a720f05f40001e8,2021-02-03 09:13:14,25,2021-02-03 09:13:15,FINISHED,9.99,2021-02-03 09:13:14
,,,5fc961c3b8cfca11a077dd33,,,2021-02-03 09:42:43.895000,,601ab6630a720f05f40001eb,2021-02-03 09:42:43.895000,,,SUBMITTED,,2021-02-03 09:42:43.895000
2021-02-02 10:31:36,5.0,All-receipts receipt bonus,54943462e4b07e684157a532,"[{'barcode': '021000045006', 'competitiveProduct': True, 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'quantityPurchased': 1, 'rewardsGroup': 'SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER', 'rewardsProductPartnerId': '5e7cf838f221c312e698a628', 'receiptid': '601ac1d80a720f05f40001fe'}]",2021-02-03 10:31:37,2021-02-03 10:31:37,1,601ac1d80a720f05f40001fe,2021-02-03 10:31:36,5,2021-02-03 10:31:37,FINISHED,1.00,2021-02-03 10:31:36
,,,5fc961c3b8cfca11a077dd33,,,2021-02-03 09:47:44.160000,,601ab7900a720f05f40001ec,2021-02-03 09:47:44.160000,,,SUBMITTED,,2021-02-03 09:47:44.160000
,,,5fc961c3b8cfca11a077dd33,,,2021-02-02 23:22:41.755000,,601a25110a7214ad28000188,2021-02-02 23:22:41.755000,,,SUBMITTED,,2021-02-02 23:22:41.755000
,,,5fc961c3b8cfca11a077dd33,,,2021-02-03 16:22:44.496000,,601b14240a720f05f400021e,2021-02-03 16:22:44.496000,,,SUBMITTED,,2021-02-03 16:22:44.496000
,,,5fc961c3b8cfca11a077dd33,,,2021-02-02 23:57:41.832000,,601a2d450a7214ad2800018b,2021-02-02 23:57:41.832000,,,SUBMITTED,,2021-02-02 23:57:41.832000
,,,5fc961c3b8cfca11a077dd33,,,2021-02-03 13:07:44.976000,,601ae6710a720f05f400020c,2021-02-03 13:07:44.976000,,,SUBMITTED,,2021-02-03 13:07:44.976000
,,,5a43c08fe4b014fd6b6a0612,,,2021-02-03 18:30:29.823000,,601b32150a7214ad28000220,2021-02-03 18:30:29.823000,,,SUBMITTED,,2021-02-03 18:30:29.823000
,,,5fc961c3b8cfca11a077dd33,,,2021-02-03 13:57:44.384000,,601af2280a7214ad28000209,2021-02-03 13:57:44.384000,,,SUBMITTED,,2021-02-03 13:57:44.384000
,,,5fc961c3b8cfca11a077dd33,,,2021-02-03 03:12:44.221000,,601a5afc0a7214ad2800019c,2021-02-03 03:12:44.221000,,,SUBMITTED,,2021-02-03 03:12:44.221000
,,,5fc961c3b8cfca11a077dd33,,,2021-02-03 12:02:41.833000,,601ad7310a720f05f4000206,2021-02-03 12:02:41.833000,,,SUBMITTED,,2021-02-03 12:02:41.833000
2021-02-02 09:13:05,50.6,COMPLETE_PARTNER_RECEIPT,601aaebde409201029849b3c,"[{'barcode': '029000019416', 'description': 'PLANTERS Nut-rition Blueberry Nut Protein Mix 9 OZ', 'finalPrice': '4.66', 'itemPrice': '4.66', 'partnerItemId': '1', 'pointsEarned': '23.6', 'pointsPayerId': '559c2234e4b06aca36af13c6', 'quantityPurchased': 4, 'rewardsGroup': 'PLANTERS NUT-RITION MIXED NUTS', 'rewardsProductPartnerId': '559c2234e4b06aca36af13c6', 'targetPrice': '800', 'receiptid': '601aaf710a720f05f40001e6'}]",2021-02-03 09:13:06,2021-02-03 09:13:06,4,601aaf710a720f05f40001e6,2021-02-03 09:13:05,27,2021-02-03 09:13:06,FINISHED,4.66,2021-02-03 09:13:05
,,,5fc961c3b8cfca11a077dd33,,,2021-02-03 14:12:42.686000,,601af5aa0a720f05f4000214,2021-02-03 14:12:42.686000,,,SUBMITTED,,2021-02-03 14:12:42.686000
2019-01-02 19:00:00,,,5a43c08fe4b014fd6b6a0612,,,2021-02-03 18:30:31,0,601b32160a7214ad28000221,2021-02-03 18:30:30,,,REJECTED,0.00,2021-02-03 18:30:30
,,,5fc961c3b8cfca11a077dd33,,,2021-02-03 14:17:45.248000,,601af6d90a720f05f4000215,2021-02-03 14:17:45.248000,,,SUBMITTED,,2021-02-03 14:17:45.248000
,,,5fc961c3b8cfca11a077dd33,,,2021-02-04 15:07:43.486000,,601c540f0a720f05f40002be,2021-02-04 15:07:43.486000,,,SUBMITTED,,2021-02-04 15:07:43.486000
,,,5fc961c3b8cfca11a077dd33,,,2021-02-04 09:47:41.959000,,601c090e0a7214ad28000282,2021-02-04 09:47:41.959000,,,SUBMITTED,,2021-02-04 09:47:41.959000
,,,5fc961c3b8cfca11a077dd33,,,2021-02-04 15:47:44.585000,,601c5d700a7214ad280002bc,2021-02-04 15:47:44.585000,,,SUBMITTED,,2021-02-04 15:47:44.585000
,,,5fc961c3b8cfca11a077dd33,,,2021-02-04 17:07:42.592000,,601c702e0a7214ad280002e8,2021-02-04 17:07:42.592000,,,SUBMITTED,,2021-02-04 17:07:42.592000
,,,5fc961c3b8cfca11a077dd33,,,2021-02-04 13:42:43.449000,,601c40230a720f05f40002b5,2021-02-04 13:42:43.449000,,,SUBMITTED,,2021-02-04 13:42:43.449000
,,,5fc961c3b8cfca11a077dd33,,,2021-02-04 11:57:43.644000,,601c27870a720f05f400029e,2021-02-04 11:57:43.644000,,,SUBMITTED,,2021-02-04 11:57:43.644000
,,,5fc961c3b8cfca11a077dd33,,,2021-02-04 06:07:42.183000,,601bd57e0a7214ad2800026d,2021-02-04 06:07:42.183000,,,SUBMITTED,,2021-02-04 06:07:42.183000
2021-02-03 16:35:49,5.0,All-receipts receipt bonus,601c6887969c0b11f7d0c81f,"[{'barcode': '4011', 'description': 'ITEM NOT FOUND', 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'quantityPurchased': 1, 'receiptid': '601c68b50a720f05f40002c8'}, {'barcode': '1234', 'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '2', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '1234', 'userFlaggedDescription': '', 'userFlaggedNewItem': True, 'receiptid': '601c68b50a720f05f40002c8'}]",2021-02-04 16:35:55,2021-02-04 16:35:55,2,601c68b50a720f05f40002c8,2021-02-04 16:35:49,5,2021-02-04 16:35:50,FINISHED,1.00,2021-02-04 16:35:49
,,,5fc961c3b8cfca11a077dd33,,,2021-02-04 18:47:44.876000,,601c87a00a7214ad280002f0,2021-02-04 18:47:44.876000,,,SUBMITTED,,2021-02-04 18:47:44.876000
,,,5fc961c3b8cfca11a077dd33,,,2021-02-04 04:32:41.793000,,601bbf390a7214ad28000260,2021-02-04 04:32:41.793000,,,SUBMITTED,,2021-02-04 04:32:41.793000
,,,5fc961c3b8cfca11a077dd33,,,2021-02-04 04:17:41.250000,,601bbbb50a720f05f400026a,2021-02-04 04:17:41.250000,,,SUBMITTED,,2021-02-04 04:17:41.250000
,,,5fc961c3b8cfca11a077dd33,,,2021-02-04 00:27:40.830000,,601b85cc0a7214ad2800024b,2021-02-04 00:27:40.830000,,,SUBMITTED,,2021-02-04 00:27:40.830000
2021-02-03 19:00:00,1750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",601c68ce29c30a1227ada468,"[{'barcode': '4011', 'description': 'ITEM NOT FOUND', 'finalPrice': '29.00', 'itemPrice': '29.00', 'needsFetchReview': False, 'partnerItemId': '1', 'preventTargetGapPoints': True, 'quantityPurchased': 8, 'userFlaggedBarcode': '4011', 'userFlaggedNewItem': True, 'userFlaggedPrice': '28.00', 'userFlaggedQuantity': 5, 'receiptid': '601c68ce0a7214ad280002d6'}]",2021-02-04 16:36:15,2021-02-04 16:36:20,8,601c68ce0a7214ad280002d6,2021-02-04 16:36:14,750,2021-02-04 16:36:15,FINISHED,29.00,2021-02-04 16:36:14
,,,5fc961c3b8cfca11a077dd33,,,2021-02-04 12:02:43.686000,,601c28b30a720f05f400029f,2021-02-04 12:02:43.686000,,,SUBMITTED,,2021-02-04 12:02:43.686000
,,,5fc961c3b8cfca11a077dd33,,,2021-02-03 23:07:43.042000,,601b730f0a7214ad28000243,2021-02-03 23:07:43.042000,,,SUBMITTED,,2021-02-03 23:07:43.042000
,,,5fc961c3b8cfca11a077dd33,,,2021-02-03 20:07:43.113000,,601b48df0a720f05f4000238,2021-02-03 20:07:43.113000,,,SUBMITTED,,2021-02-03 20:07:43.113000
2021-02-04 12:17:46,650.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",601c2c05969c0b11f7d0b097,"[{'barcode': '087684009338', 'description': 'CAPRI SUN Fruit Refreshers Orange Pineapple TANGo - 10pk/6 fl oz Pouch', 'finalPrice': '9.99', 'itemPrice': '9.99', 'partnerItemId': '1', 'pointsEarned': '50.0', 'pointsPayerId': '559c2234e4b06aca36af13c6', 'quantityPurchased': 1, 'rewardsGroup': 'CAPRI SUN FRUIT REFRESHERS BEVERAGE DRINK', 'rewardsProductPartnerId': '559c2234e4b06aca36af13c6', 'targetPrice': '800', 'receiptid': '601c2c3a0a720f05f40002a2'}]",2021-02-04 12:17:46,2021-02-04 12:17:46,1,601c2c3a0a720f05f40002a2,2021-02-04 12:17:46,300,2021-02-04 12:17:46,FINISHED,9.99,2021-02-04 12:17:46
,,,5fc961c3b8cfca11a077dd33,,,2021-02-04 04:47:41.258000,,601bc2bd0a7214ad28000262,2021-02-04 04:47:41.258000,,,SUBMITTED,,2021-02-04 04:47:41.258000
,,,5fc961c3b8cfca11a077dd33,,,2021-02-03 21:32:41.502000,,601b5cc90a7214ad2800023a,2021-02-03 21:32:41.502000,,,SUBMITTED,,2021-02-03 21:32:41.502000
,,,5fc961c3b8cfca11a077dd33,,,2021-02-04 07:22:42.458000,,601be7120a720f05f400027a,2021-02-04 07:22:42.458000,,,SUBMITTED,,2021-02-04 07:22:42.458000
,,,5fc961c3b8cfca11a077dd33,,,2021-02-04 12:22:43.852000,,601c2d630a7214ad280002a7,2021-02-04 12:22:43.852000,,,SUBMITTED,,2021-02-04 12:22:43.852000
,,,5fc961c3b8cfca11a077dd33,,,2021-02-04 10:22:41.611000,,601c11410a720f05f400028e,2021-02-04 10:22:41.611000,,,SUBMITTED,,2021-02-04 10:22:41.611000
2021-02-03 12:18:12,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",601c2c05969c0b11f7d0b097,"[{'barcode': '021000054602', 'competitiveProduct': True, 'finalPrice': '10', 'itemPrice': '10', 'partnerItemId': '1', 'quantityPurchased': 1, 'rewardsGroup': 'SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER', 'rewardsProductPartnerId': '5e7cf838f221c312e698a628', 'receiptid': '601c2c540a720f05f40002a4'}]",2021-02-04 12:18:12,2021-02-04 12:18:12,1,601c2c540a720f05f40002a4,2021-02-04 12:18:12,100,2021-02-04 12:18:12,FINISHED,10.00,2021-02-04 12:18:12
,,,5fc961c3b8cfca11a077dd33,,,2021-02-04 11:52:42.102000,,601c265a0a720f05f400029d,2021-02-04 11:52:42.102000,,,SUBMITTED,,2021-02-04 11:52:42.102000
,,,5fc961c3b8cfca11a077dd33,,,2021-02-04 06:37:41.767000,,601bdc850a720f05f4000276,2021-02-04 06:37:41.767000,,,SUBMITTED,,2021-02-04 06:37:41.767000
,,,5fc961c3b8cfca11a077dd33,,,2021-02-04 15:57:45.454000,,601c5fc90a7214ad280002be,2021-02-04 15:57:45.454000,,,SUBMITTED,,2021-02-04 15:57:45.454000
2021-02-03 16:36:07,5.0,All-receipts receipt bonus,601c6887969c0b11f7d0c81f,"[{'barcode': '4011', 'description': 'ITEM NOT FOUND', 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'quantityPurchased': 1, 'receiptid': '601c68c70a7214ad280002d2'}]",,2021-02-04 16:36:08,1,601c68c70a7214ad280002d2,2021-02-04 16:36:07,5,2021-02-04 16:36:07,FLAGGED,1.00,2021-02-04 16:36:07
,,,5fc961c3b8cfca11a077dd33,,,2021-02-04 18:17:40.291000,,601c80940a720f05f40002d9,2021-02-04 18:17:40.291000,,,SUBMITTED,,2021-02-04 18:17:40.291000
,,,5fc961c3b8cfca11a077dd33,,,2021-02-03 19:42:41.931000,,601b43010a7214ad2800022c,2021-02-03 19:42:41.931000,,,SUBMITTED,,2021-02-03 19:42:41.931000
,,,5fc961c3b8cfca11a077dd33,,,2021-02-04 05:52:42.715000,,601bd1fa0a7214ad2800026c,2021-02-04 05:52:42.715000,,,SUBMITTED,,2021-02-04 05:52:42.715000
2021-02-04 19:00:00,,,59c124bae4b0299e55b0f330,"[{'description': 'flipbelt level terrain waist pouch, neon yellow, large/32-35', 'discountedItemPrice': '28.57', 'finalPrice': '28.57', 'itemPrice': '28.57', 'originalReceiptItemText': 'flipbelt level terrain waist pouch, neon yellow, large/32-35', 'partnerItemId': '0', 'priceAfterCoupon': '28.57', 'quantityPurchased': 1, 'receiptid': '601d7c000a7214ad590002a1'}]",2021-02-05 12:10:24.659000,2021-02-05 12:10:24.650000,,601d7c000a7214ad590002a1,2021-02-05 12:10:24.650000,,,PENDING,28.57,2021-02-05 12:10:24.650000
2021-02-04 19:00:00,,,59c124bae4b0299e55b0f330,"[{'description': 'flipbelt level terrain waist pouch, neon yellow, large/32-35', 'discountedItemPrice': '28.57', 'finalPrice': '28.57', 'itemPrice': '28.57', 'originalReceiptItemText': 'flipbelt level terrain waist pouch, neon yellow, large/32-35', 'partnerItemId': '0', 'priceAfterCoupon': '28.57', 'quantityPurchased': 1, 'receiptid': '601d7c180a720f05540002fd'}]",2021-02-05 12:10:48.116000,2021-02-05 12:10:48.108000,,601d7c180a720f05540002fd,2021-02-05 12:10:48.108000,,,PENDING,28.57,2021-02-05 12:10:48.108000
2021-02-04 19:00:00,,,59c124bae4b0299e55b0f330,"[{'description': 'flipbelt level terrain waist pouch, neon yellow, large/32-35', 'discountedItemPrice': '28.57', 'finalPrice': '28.57', 'itemPrice': '28.57', 'originalReceiptItemText': 'flipbelt level terrain waist pouch, neon yellow, large/32-35', 'partnerItemId': '0', 'priceAfterCoupon': '28.57', 'quantityPurchased': 1, 'receiptid': '601d77170a720f053c00000a'}]",2021-02-05 11:49:27.855000,2021-02-05 11:49:27.443000,,601d77170a720f053c00000a,2021-02-05 11:49:27.443000,,,PENDING,28.57,2021-02-05 11:49:27.443000
2021-02-04 19:00:00,,,59c124bae4b0299e55b0f330,"[{'description': 'flipbelt level terrain waist pouch, neon yellow, large/32-35', 'discountedItemPrice': '28.57', 'finalPrice': '28.57', 'itemPrice': '28.57', 'originalReceiptItemText': 'flipbelt level terrain waist pouch, neon yellow, large/32-35', 'partnerItemId': '0', 'priceAfterCoupon': '28.57', 'quantityPurchased': 1, 'receiptid': '601d7b8e0a720f0554000079'}]",2021-02-05 12:08:30.660000,2021-02-05 12:08:30.650000,,601d7b8e0a720f0554000079,2021-02-05 12:08:30.650000,,,PENDING,28.57,2021-02-05 12:08:30.650000
2021-02-04 19:00:00,,,59c124bae4b0299e55b0f330,"[{'description': 'flipbelt level terrain waist pouch, neon yellow, large/32-35', 'discountedItemPrice': '28.57', 'finalPrice': '28.57', 'itemPrice': '28.57', 'originalReceiptItemText': 'flipbelt level terrain waist pouch, neon yellow, large/32-35', 'partnerItemId': '0', 'priceAfterCoupon': '28.57', 'quantityPurchased': 1, 'receiptid': '601d7d580a7214ad59000928'}]",2021-02-05 12:16:08.755000,2021-02-05 12:16:08.728000,,601d7d580a7214ad59000928,2021-02-05 12:16:08.728000,,,PENDING,28.57,2021-02-05 12:16:08.728000
2021-02-04 19:00:00,,,59c124bae4b0299e55b0f330,"[{'description': 'flipbelt level terrain waist pouch, neon yellow, large/32-35', 'discountedItemPrice': '28.57', 'finalPrice': '28.57', 'itemPrice': '28.57', 'originalReceiptItemText': 'flipbelt level terrain waist pouch, neon yellow, large/32-35', 'partnerItemId': '0', 'priceAfterCoupon': '28.57', 'quantityPurchased': 1, 'receiptid': '601d7cf90a720f055400070e'}]",2021-02-05 12:14:33.813000,2021-02-05 12:14:33.805000,,601d7cf90a720f055400070e,2021-02-05 12:14:33.805000,,,PENDING,28.57,2021-02-05 12:14:33.805000
