name,cpg,brandCode,category,topBrand,categoryCode,_id,barcode,cpg_ref,cpg_id
Shape,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",511111005148,Magazines,,,5d642dbfa3a018514994f42e,511111005148,Cogs,5d5d4fd16d5f3b23d1bc7905
Essie,"{'$ref': 'Cogs', '$id': {'$oid': '5e28b81cee7f2d697e835bcd'}}",ESSIE,Beauty,,,5e3875d2ee7f2d697e835bce,511111013914,Cogs,5e28b81cee7f2d697e835bcd
Pop-tarts,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5f2e4b03c9a25efd0aa'}}",,,,,5332f9f3e4b03c9a25efd1c9,511111303220,Cpgs,5332f5f2e4b03c9a25efd0aa
Brand1,"{'$ref': 'Cogs', '$id': {'$oid': '5c45f8b087ff3552f950f026'}}",0987654321,Grocery,True,,5c45f91b87ff3552f950f027,511111204923,Cogs,5c45f8b087ff3552f950f026
Jell-O Refrigerated Pudding & Gelatin,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",,Snacks,False,,58861c7d4e8d0d20bc42c4d6,511111601449,Cogs,559c2234e4b06aca36af13c6
Diet Dr. Pepper,"{'$ref': 'Cogs', '$id': {'$oid': '55b62995e4b0d8e685c14213'}}",,,,,55b630fde4b0d8e685c14223,511111502586,Cogs,55b62995e4b0d8e685c14213
Campbell's Well Yes!,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",CAMPBELLS WELL YES,Canned Goods & Soups,False,,5ab158e8e4b0915382df7622,511111404446,Cogs,5a734034e4b0d58f376be874
test brand @1607312532304,"{'$ref': 'Cogs', '$id': {'$oid': '5fcda494be37ce688e08b0cb'}}",TEST BRANDCODE @1607312532304,Baking,False,BAKING,5fcda494be37ce688e08b0cf,511111717966,Cogs,5fcda494be37ce688e08b0cb
test brand @1598026274643,"{'$ref': 'Cogs', '$id': {'$oid': '5f3ff222be37ce1c81aa1e0c'}}",TEST BRANDCODE @1598026274643,Baking,,BAKING,5f3ff222be37ce1c81aa1e0e,511111215615,Cogs,5f3ff222be37ce1c81aa1e0c
test brand @1601644881995,"{'$ref': 'Cogs', '$id': {'$oid': '5f772951be37ce6b592e90d1'}}",TEST BRANDCODE @1601644881995,Baking,,BAKING,5f772952be37ce6b592e90d2,511111816775,Cogs,5f772951be37ce6b592e90d1
test brand @1604437352935,"{'$ref': 'Cogs', '$id': {'$oid': '5fa1c568be37ce402c4618f5'}}",,Baking,False,BAKING,5fa1c568be37ce402c4618f6,511111717249,Cogs,5fa1c568be37ce402c4618f5
Beef Steak,"{'$ref': 'Cogs', '$id': {'$oid': '5fb6b608be37ce522e165cb9'}}",BEEF STEAK,,False,,5fb82236be37ce522e165cdf,511111217749,Cogs,5fb6b608be37ce522e165cb9
POND'S,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f6e4b03c9a25efd0b4'}}",POND'S,Beauty,False,,5a02188be4b00d6a5ccb394d,511111300588,Cogs,5332f5f6e4b03c9a25efd0b4
L’Oreal Paris - Cosmetics,"{'$ref': 'Cogs', '$id': {'$oid': '5e28b81cee7f2d697e835bcd'}}",L’OREAL PARIS - COSMETICS,Beauty,,,5e387617ee7f2d697e835bd0,511111713937,Cogs,5e28b81cee7f2d697e835bcd
P3,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",,Deli,False,,57ebc2ace4b0ac389136a346,511111801962,Cogs,559c2234e4b06aca36af13c6
ONE A DAY® MENS,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",511111605829,Health & Wellness,,,5da6094ca60b87376833e357,511111605829,Cogs,53e10d6368abd3c7065097cc
test brand @1595340086078,"{'$ref': 'Cogs', '$id': {'$oid': '5f16f535be37ce2b30061e24'}}",TEST BRANDCODE @1595340086078,Baking,,BAKING,5f16f536be37ce2b30061e28,511111615095,Cogs,5f16f535be37ce2b30061e24
test brand @1602694020787,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",TEST BRANDCODE @1602694020787,Candy & Sweets,,CANDY_AND_SWEETS,5f872b84be37ce66db5dd97a,511111917045,Cogs,5332fa12e4b03c9a25efd1e7
Tazo,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",,Beverages,,,585a9726e4b03e62d1ce0e95,511111501497,Cogs,53e10d6368abd3c7065097cc
test brand @1601939013649,"{'$ref': 'Cogs', '$id': {'$oid': '5f7ba644be37ce23081c5289'}}",TEST BRANDCODE @1601939013649,Baking,,BAKING,5f7ba645be37ce23081c528d,511111516910,Cogs,5f7ba644be37ce23081c5289
Cheez-It,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5f2e4b03c9a25efd0aa'}}",,Snacks,,,5332f7d3e4b03c9a25efd14e,511111803393,Cpgs,5332f5f2e4b03c9a25efd0aa
test brand @1599097546963,"{'$ref': 'Cogs', '$id': {'$oid': '5f504acabe37ce0b793c9417'}}",,Baking,,BAKING,5f504acabe37ce0b793c9418,511111316480,Cogs,5f504acabe37ce0b793c9417
Snack Factory,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",SNACK FACTORY,Snacks,False,,5afda3a8e4b03bf01c2a2967,511111604525,Cogs,5a734034e4b0d58f376be874
Jupiler,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7a7e4b03c9a25efd134'}}",,,,,57c08294e4b0718ff5fcb039,511111202448,Cpgs,5332f7a7e4b03c9a25efd134
Gardetto's,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",,,,,5332f77ce4b03c9a25efd12a,511111703617,Cpgs,5332f5f3e4b03c9a25efd0ae
Danimals,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7ffe4b03c9a25efd16b'}}",,,,,5332f9ede4b03c9a25efd1c2,511111403289,Cpgs,5332f7ffe4b03c9a25efd16b
Miller 64,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",MILLER64,Beer Wine Spirits,False,,58861c7e4e8d0d20bc42c4e2,511111201403,Cogs,5332f709e4b03c9a25efd0f1
I CAN'T BELIEVE IT'S NOT BUTTER!,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",I CAN'T BELIEVE IT'S NOT BUTTER!,Dairy,,,592486bee410d61fcea3d12d,511111700814,Cogs,53e10d6368abd3c7065097cc
ONE A DAY® ENERGY ,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",511111805786,Health & Wellness,,,5da608dfa60b87376833e354,511111805786,Cogs,53e10d6368abd3c7065097cc
test brand @1610496647142,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",TEST BRANDCODE @1610496647142,Candy & Sweets,False,CANDY_AND_SWEETS,5ffe3a87be37ce7aab2d4fd9,511111419532,Cogs,5332fa12e4b03c9a25efd1e7
test brand @1610496647311,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe3a87be37ce7aab2d4fda'}}",,Baking,False,BAKING,5ffe3a87be37ce7aab2d4fdb,511111619543,Cogs,5ffe3a87be37ce7aab2d4fda
test brand @1610496646289,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe3a85be37ce7aab2d4fd4'}}",TEST BRANDCODE @1610496646289,Baking,False,BAKING,5ffe3a86be37ce7aab2d4fd7,511111719519,Cogs,5ffe3a85be37ce7aab2d4fd4
test brand @1610562170795,"{'$ref': 'Cogs', '$id': {'$oid': '5fff3a7abe37ce2bb793010d'}}",,Baking,False,BAKING,5fff3a7abe37ce2bb793010e,511111119555,Cogs,5fff3a7abe37ce2bb793010d
test brand @1610496646345,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe3a85be37ce7aab2d4fd4'}}",TEST BRANDCODE @1610496646345,Baking,False,BAKING,5ffe3a86be37ce7aab2d4fd8,511111919520,Cogs,5ffe3a85be37ce7aab2d4fd4
test brand @1610496646232,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe3a85be37ce7aab2d4fd4'}}",TEST BRANDCODE @1610496646232,Baking,False,BAKING,5ffe3a86be37ce7aab2d4fd6,511111219507,Cogs,5ffe3a85be37ce7aab2d4fd4
test brand @1610495466218,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe35eabe37ce5e01754c45'}}",TEST BRANDCODE @1610495466218,Baking,False,BAKING,5ffe35eabe37ce5e01754c47,511111219385,Cogs,5ffe35eabe37ce5e01754c45
test brand @1610495102462,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe347ebe37ce5e01754c3d'}}",TEST BRANDCODE @1610495102462,Baking,False,BAKING,5ffe347ebe37ce5e01754c3f,511111119326,Cogs,5ffe347ebe37ce5e01754c3d
test brand @1610495466250,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe35eabe37ce5e01754c45'}}",TEST BRANDCODE @1610495466250,Baking,False,BAKING,5ffe35eabe37ce5e01754c48,511111719397,Cogs,5ffe35eabe37ce5e01754c45
Miracle Whip,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",KRAFT MIRACLE WHIP,Condiments & Sauces,False,,57ebc28be4b0ac389136a344,511111501985,Cogs,559c2234e4b06aca36af13c6
Redd's Wicked,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",,Beer Wine Spirits,False,,58b59989e4b0857c2ddb7255,511111400998,Cogs,5332f709e4b03c9a25efd0f1
test brand @1598042674173,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",TEST BRANDCODE @1598042674173,Candy & Sweets,,CANDY_AND_SWEETS,5f403232be37ce5f78d9ed19,511111015697,Cogs,5332fa12e4b03c9a25efd1e7
test brand @1598635634796,"{'$ref': 'Cogs', '$id': {'$oid': '5f493e72be37ce64d0ae36c2'}}",TEST BRANDCODE @1598635634796,Baking,,BAKING,5f493e72be37ce64d0ae36c4,511111216094,Cogs,5f493e72be37ce64d0ae36c2
Sheaf Stout,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",SHEAF STOUT,Beer Wine Spirits,,,5a5d257fe4b06ba572cf24a3,511111300212,Cogs,5332f709e4b03c9a25efd0f1
Cheetos,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",CHEETOS,Snacks,True,,585a963ce4b03e62d1ce0e78,511111001768,Cogs,5332f5fbe4b03c9a25efd0ba
Nature's Harvest,"{'$ref': 'Cogs', '$id': {'$oid': '5fb6b608be37ce522e165cb9'}}",NATURES HARVEST,Grocery,False,GROCERY,5fb82a68be37ce522e165ce6,511111217817,Cogs,5fb6b608be37ce522e165cb9
Health Magazine,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",511111605058,Magazines,,,5d6415d5a3a018514994f429,511111605058,Cogs,5d5d4fd16d5f3b23d1bc7905
Fanta,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5ebe4b03c9a25efd0a8'}}",,,,,5332fa7ae4b03c9a25efd229,511111402961,Cpgs,5332f5ebe4b03c9a25efd0a8
test brand @1598639198570,"{'$ref': 'Cogs', '$id': {'$oid': '5f494c5d04db711dd8fe87e2'}}",TEST BRANDCODE @1598639198570,Baking,,BAKING,5f494c5e04db711dd8fe87e4,511111216148,Cogs,5f494c5d04db711dd8fe87e2
test brand @1601644881253,"{'$ref': 'Cogs', '$id': {'$oid': '5f772951be37ce6b592e90cf'}}",,Baking,,BAKING,5f772951be37ce6b592e90d0,511111316763,Cogs,5f772951be37ce6b592e90cf
test brand @1599097538609,"{'$ref': 'Cogs', '$id': {'$oid': '5f504ac2be37ce0b793c9411'}}",TEST BRANDCODE @1599097538609,Baking,,BAKING,5f504ac2be37ce0b793c9415,511111616467,Cogs,5f504ac2be37ce0b793c9411
Scott,"{'$ref': 'Cogs', '$id': {'$oid': '550b2565e4b001d5e9e4146f'}}",SCOTT,Household,False,,5bd201cc965c7d66d92731ee,511111704706,Cogs,550b2565e4b001d5e9e4146f
test brand @1607639231674,"{'$ref': 'Cogs', '$id': {'$oid': '5fd2a0bfbe37ce49eb72c0ef'}}",TEST BRANDCODE @1607639231674,Baking,False,BAKING,5fd2a0bfbe37ce49eb72c0f1,511111218135,Cogs,5fd2a0bfbe37ce49eb72c0ef
EPIC™,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",EPIC,Health & Wellness,,,5daf3507a60b87376833e35c,511111505921,Cogs,5332f5f3e4b03c9a25efd0ae
Grolsch Lager,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",GROLSCH,Beer Wine Spirits,False,,58861c7e4e8d0d20bc42c4de,511111901426,Cogs,5332f709e4b03c9a25efd0f1
test brand @1603760320407,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",TEST BRANDCODE @1603760320407,Candy & Sweets,,CANDY_AND_SWEETS,5f9770c0be37ce03d08a2d88,511111417101,Cogs,5332fa12e4b03c9a25efd1e7
Magnum,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",MAGNUM,Beer Wine Spirits,,,5a5e32c3e4b06ba572cf24aa,511111400042,Cogs,5332f709e4b03c9a25efd0f1
test brand @1603925787411,"{'$ref': 'Cogs', '$id': {'$oid': '5f99f71bbe37ce13da9eade6'}}",TEST BRANDCODE @1603925787411,Baking,,BAKING,5f99f71bbe37ce13da9eade9,511111817147,Cogs,5f99f71bbe37ce13da9eade6
test brand @1610495466861,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",TEST BRANDCODE @1610495466861,Candy & Sweets,False,CANDY_AND_SWEETS,5ffe35eabe37ce5e01754c4a,511111819417,Cogs,5332fa12e4b03c9a25efd1e7
test brand @1610495618015,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe3681be37ce5e01754c54'}}",,Baking,False,BAKING,5ffe3682be37ce5e01754c55,511111519430,Cogs,5ffe3681be37ce5e01754c54
test brand @1610495102526,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe347ebe37ce5e01754c3d'}}",TEST BRANDCODE @1610495102526,Baking,False,BAKING,5ffe347ebe37ce5e01754c41,511111819349,Cogs,5ffe347ebe37ce5e01754c3d
test brand @1610495102491,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe347ebe37ce5e01754c3d'}}",TEST BRANDCODE @1610495102491,Baking,False,BAKING,5ffe347ebe37ce5e01754c40,511111619338,Cogs,5ffe347ebe37ce5e01754c3d
test brand @1610495104441,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe3480be37ce5e01754c43'}}",,Baking,False,BAKING,5ffe3480be37ce5e01754c44,511111519362,Cogs,5ffe3480be37ce5e01754c43
test brand @1610495466174,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe35eabe37ce5e01754c45'}}",TEST BRANDCODE @1610495466175,Baking,False,BAKING,5ffe35eabe37ce5e01754c46,511111019374,Cogs,5ffe35eabe37ce5e01754c45
test brand @1610495481412,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe35f9be37ce5e01754c4b'}}",,Baking,False,BAKING,5ffe35f9be37ce5e01754c4c,511111019428,Cogs,5ffe35f9be37ce5e01754c4b
test brand @1610495103255,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",TEST BRANDCODE @1610495103255,Candy & Sweets,False,CANDY_AND_SWEETS,5ffe347fbe37ce5e01754c42,511111319351,Cogs,5332fa12e4b03c9a25efd1e7
test brand @1610495466285,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe35eabe37ce5e01754c45'}}",TEST BRANDCODE @1610495466285,Baking,False,BAKING,5ffe35eabe37ce5e01754c49,511111319405,Cogs,5ffe35eabe37ce5e01754c45
test brand @1610049763071,"{'$ref': 'Cogs', '$id': {'$oid': '5ff768e3be37ce1e961f329f'}}",,Baking,False,BAKING,5ff768e3be37ce1e961f32a0,511111118886,Cogs,5ff768e3be37ce1e961f329f
test brand @1610049748118,"{'$ref': 'Cogs', '$id': {'$oid': '5ff768d4be37ce1e961f3299'}}",TEST BRANDCODE @1610049748118,Baking,False,BAKING,5ff768d4be37ce1e961f329b,511111718840,Cogs,5ff768d4be37ce1e961f3299
test brand @1610049748181,"{'$ref': 'Cogs', '$id': {'$oid': '5ff768d4be37ce1e961f3299'}}",TEST BRANDCODE @1610049748181,Baking,False,BAKING,5ff768d4be37ce1e961f329d,511111418863,Cogs,5ff768d4be37ce1e961f3299
test brand @1610049748154,"{'$ref': 'Cogs', '$id': {'$oid': '5ff768d4be37ce1e961f3299'}}",TEST BRANDCODE @1610049748154,Baking,False,BAKING,5ff768d4be37ce1e961f329c,511111218852,Cogs,5ff768d4be37ce1e961f3299
test brand @1610049748724,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",TEST BRANDCODE @1610049748724,Candy & Sweets,False,CANDY_AND_SWEETS,5ff768d4be37ce1e961f329e,511111918875,Cogs,5332fa12e4b03c9a25efd1e7
test brand @1610053719706,"{'$ref': 'Cogs', '$id': {'$oid': '5ff77857be37ce58ce500839'}}",TEST BRANDCODE @1610053719707,Baking,False,BAKING,5ff77857be37ce58ce50083a,511111618898,Cogs,5ff77857be37ce58ce500839
test brand @1607987891932,"{'$ref': 'Cogs', '$id': {'$oid': '5fd7f2b3be37ce7339755868'}}",TEST BRANDCODE @1607987891932,Baking,False,BAKING,5fd7f2b3be37ce733975586c,511111518327,Cogs,5fd7f2b3be37ce7339755868
test brand @1607987891893,"{'$ref': 'Cogs', '$id': {'$oid': '5fd7f2b3be37ce7339755868'}}",TEST BRANDCODE @1607987891893,Baking,False,BAKING,5fd7f2b3be37ce733975586b,511111318316,Cogs,5fd7f2b3be37ce7339755868
test brand @1607987891852,"{'$ref': 'Cogs', '$id': {'$oid': '5fd7f2b3be37ce7339755868'}}",TEST BRANDCODE @1607987891852,Baking,False,BAKING,5fd7f2b3be37ce733975586a,511111818304,Cogs,5fd7f2b3be37ce7339755868
test brand @1607987896065,"{'$ref': 'Cogs', '$id': {'$oid': '5fd7f2b8be37ce733975586e'}}",,Baking,False,BAKING,5fd7f2b8be37ce733975586f,511111218340,Cogs,5fd7f2b8be37ce733975586e
test brand @1607987892540,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",TEST BRANDCODE @1607987892541,Candy & Sweets,False,CANDY_AND_SWEETS,5fd7f2b4be37ce733975586d,511111018339,Cogs,5332fa12e4b03c9a25efd1e7
test brand @1607707829961,"{'$ref': 'Cogs', '$id': {'$oid': '5fd3acb5be37ce0d9386bb3e'}}",TEST BRANDCODE @1607707829962,Baking,False,BAKING,5fd3acb6be37ce0d9386bb3f,511111618171,Cogs,5fd3acb5be37ce0d9386bb3e
Diet Cherry Coke,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5ebe4b03c9a25efd0a8'}}",,,,,5332fa7be4b03c9a25efd22b,511111702948,Cpgs,5332f5ebe4b03c9a25efd0a8
Killians,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",KILLIAN'S,Beer Wine Spirits,False,,58861c7e4e8d0d20bc42c4e0,511111701415,Cogs,5332f709e4b03c9a25efd0f1
Cheerios,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",,,,,5332f775e4b03c9a25efd127,511111403630,Cpgs,5332f5f3e4b03c9a25efd0ae
.,"{'$ref': 'Cpgs', '$id': {'$oid': '581ce8d5e4b058c71f74c442'}}",,,,,581ce962e4b058c71f74c443,511111301813,Cpgs,581ce8d5e4b058c71f74c442
Frosted Flakes,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5f2e4b03c9a25efd0aa'}}",,,,,5332fa08e4b03c9a25efd1d8,511111903130,Cpgs,5332f5f2e4b03c9a25efd0aa
test brand @1597861700880,"{'$ref': 'Cogs', '$id': {'$oid': '5f3d6f44be37ce4ddbb1bb3a'}}",TEST BRANDCODE @1597861700880,Baking,,BAKING,5f3d6f44be37ce4ddbb1bb3b,511111715481,Cogs,5f3d6f44be37ce4ddbb1bb3a
test brand @1600291381675,"{'$ref': 'Cogs', '$id': {'$oid': '5f628235be37ce78e6e2efb0'}}",,Baking,,BAKING,5f628235be37ce78e6e2efb1,511111616696,Cogs,5f628235be37ce78e6e2efb0
Henry's Hard Sparkling,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",,Beer Wine Spirits,False,,58b5988ce4b0857c2ddb7252,511111301028,Cogs,5332f709e4b03c9a25efd0f1
test brand @1598026240846,"{'$ref': 'Cogs', '$id': {'$oid': '5f3ff200be37ce1c81aa1e0a'}}",,Baking,,BAKING,5f3ff200be37ce1c81aa1e0b,511111115595,Cogs,5f3ff200be37ce1c81aa1e0a
Kraft Macaroni & Cheese,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",,Grocery,False,,57ebc125e4b0ac389136a33b,511111302063,Cogs,559c2234e4b06aca36af13c6
Cascadian Farm,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",,,,,5332f7c8e4b03c9a25efd148,511111403401,Cpgs,5332f5f3e4b03c9a25efd0ae
Shake N' Bake,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",KRAFT SHAKE 'N BAKE,Grocery,False,,57ebc2c8e4b0ac389136a349,511111901938,Cogs,559c2234e4b06aca36af13c6
HP Sauce,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",HP,Condiments & Sauces,False,,588ba032e4b02187f85cdadc,511111401087,Cogs,559c2234e4b06aca36af13c6
test brand @1598633573683,"{'$ref': 'Cogs', '$id': {'$oid': '5f493665be37ce52f8314fc9'}}",,Baking,,BAKING,5f493665be37ce52f8314fca,511111815891,Cogs,5f493665be37ce52f8314fc9
Drumstick™ Cereal,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",DRUMSTICK CEREAL,Breakfast & Cereal,,,5dc0773ea60b873d6b0666ce,511111206262,Cogs,5332f5f3e4b03c9a25efd0ae
ALEVE® D SINUS & COLD,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",ALEVE D SINUS & COLD,Health & Wellness,,,5da60649a60b87376833e34b,511111105602,Cogs,53e10d6368abd3c7065097cc
Cheez Whiz,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",CHEEZ WHIZ,Dairy,False,,580dff84e4b0f32b2de2137f,511111601883,Cogs,559c2234e4b06aca36af13c6
test brand @1607463685522,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",TEST BRANDCODE @1607463685522,Candy & Sweets,False,CANDY_AND_SWEETS,5fcff305be37ce6d53dfc688,511111818021,Cogs,5332fa12e4b03c9a25efd1e7
Test brand1,"{'$ref': 'Cogs', '$id': {'$oid': '5c4f20b01b4181298aacffc1'}}",,Magazines,True,,5d66961cee7f2d201c7281cc,511111812449,Cogs,5c4f20b01b4181298aacffc1
